Mother tongue,Second language,mPersons,sPersons,Third language,tPersons
HINDI,ENGLISH,528347193.0,32018890.0,PARJI ,2.0
HINDI,ENGLISH,528347193.0,32018890.0,PHOM ,1.0
HINDI,ENGLISH,528347193.0,32018890.0,POCHURY,10.0
HINDI,ENGLISH,528347193.0,32018890.0,RABHA ,20.0
HINDI,ENGLISH,528347193.0,32018890.0,SAVARA,10.0
HINDI,ENGLISH,528347193.0,32018890.0,SEMA,1.0
HINDI,ENGLISH,528347193.0,32018890.0,SHINA,2.0
HINDI,ENGLISH,528347193.0,32018890.0,TAMANG ,1.0
HINDI,ENGLISH,528347193.0,32018890.0,TANGKHUL ,4.0
HINDI,ENGLISH,528347193.0,32018890.0,THADO ,13.0
HINDI,ENGLISH,528347193.0,32018890.0,TIBETAN ,137.0
HINDI,ENGLISH,528347193.0,32018890.0,TRIPURI ,18.0
HINDI,ENGLISH,528347193.0,32018890.0,TULU ,339.0
HINDI,ENGLISH,528347193.0,32018890.0,VAIPHEI ,3.0
HINDI,ENGLISH,528347193.0,32018890.0,ZELIANG ,1.0
HINDI,ENGLISH,528347193.0,32018890.0,ZEMI ,1.0
HINDI,ENGLISH,528347193.0,32018890.0,ZOU ,2.0
HINDI,GARO,528347193.0,900.0,ASSAMESE,89.0
HINDI,GARO,528347193.0,900.0,BENGALI ,248.0
HINDI,GARO,528347193.0,900.0,BODO ,3.0
HINDI,GARO,528347193.0,900.0,NEPALI ,7.0
HINDI,GARO,528347193.0,900.0,ENGLISH ,110.0
HINDI,GARO,528347193.0,900.0,KHASI ,2.0
HINDI,GONDI,528347193.0,94054.0,BENGALI ,20.0
HINDI,GONDI,528347193.0,94054.0,GUJARATI,720.0
HINDI,GONDI,528347193.0,94054.0,KANNADA,1.0
HINDI,GONDI,528347193.0,94054.0,KONKANI,5.0
HINDI,GONDI,528347193.0,94054.0,MALAYALAM,1.0
HINDI,GONDI,528347193.0,94054.0,MARATHI ,1583.0
HINDI,GONDI,528347193.0,94054.0,ODIA ,211.0
HINDI,GONDI,528347193.0,94054.0,PUNJABI ,1.0
HINDI,GONDI,528347193.0,94054.0,SANSKRIT ,70.0
HINDI,GONDI,528347193.0,94054.0,SANTALI ,5.0
HINDI,GONDI,528347193.0,94054.0,TELUGU ,145.0
HINDI,GONDI,528347193.0,94054.0,URDU,9.0
HINDI,GONDI,528347193.0,94054.0,ARABIC/ARBI ,2.0
HINDI,GONDI,528347193.0,94054.0,BHILI/BHILODI ,1.0
HINDI,GONDI,528347193.0,94054.0,ENGLISH ,623.0
HINDI,GONDI,528347193.0,94054.0,HALABI,1452.0
HINDI,GONDI,528347193.0,94054.0,KOLAMI ,3.0
HINDI,GONDI,528347193.0,94054.0,KORKU ,102.0
HINDI,GONDI,528347193.0,94054.0,KORWA ,6.0
HINDI,GONDI,528347193.0,94054.0,LAHNDA ,1.0
HINDI,GONDI,528347193.0,94054.0,PARJI ,171.0
HINDI,HALABI,528347193.0,27581.0,BENGALI ,12.0
HINDI,HALABI,528347193.0,27581.0,KANNADA,1.0
HINDI,HALABI,528347193.0,27581.0,MAITHILI ,2.0
HINDI,HALABI,528347193.0,27581.0,MALAYALAM,2.0
HINDI,HALABI,528347193.0,27581.0,MARATHI ,14.0
HINDI,HALABI,528347193.0,27581.0,ODIA ,1165.0
HINDI,HALABI,528347193.0,27581.0,PUNJABI ,6.0
HINDI,HALABI,528347193.0,27581.0,SANSKRIT ,7.0
HINDI,HALABI,528347193.0,27581.0,SINDHI,1.0
HINDI,HALABI,528347193.0,27581.0,TAMIL ,1.0
HINDI,HALABI,528347193.0,27581.0,TELUGU ,23.0
HINDI,HALABI,528347193.0,27581.0,URDU,20.0
HINDI,HALABI,528347193.0,27581.0,ENGLISH ,238.0
HINDI,HALABI,528347193.0,27581.0,GONDI,1516.0
HINDI,HALABI,528347193.0,27581.0,KURUKH/ORAON ,7.0
HINDI,HALABI,528347193.0,27581.0,PARJI ,17.0
HINDI,HALAM,528347193.0,246.0,BENGALI ,3.0
HINDI,HALAM,528347193.0,246.0,ENGLISH ,6.0
HINDI,HALAM,528347193.0,246.0,TULU ,1.0
HINDI,HMAR,528347193.0,42.0,BENGALI ,3.0
HINDI,HMAR,528347193.0,42.0,MANIPURI ,2.0
HINDI,HMAR,528347193.0,42.0,PUNJABI ,1.0
HINDI,HMAR,528347193.0,42.0,ENGLISH ,6.0
HINDI,HMAR,528347193.0,42.0,KHASI ,2.0
HINDI,HMAR,528347193.0,42.0,LUSHAI/MIZO ,2.0
HINDI,HMAR,528347193.0,42.0,THADO ,1.0
HINDI,HO,528347193.0,4931.0,BENGALI ,84.0
HINDI,HO,528347193.0,4931.0,ODIA ,406.0
HINDI,HO,528347193.0,4931.0,PUNJABI ,1.0
HINDI,HO,528347193.0,4931.0,SANTALI ,53.0
HINDI,HO,528347193.0,4931.0,TAMIL ,2.0
HINDI,HO,528347193.0,4931.0,URDU,3.0
HINDI,HO,528347193.0,4931.0,ENGLISH ,252.0
HINDI,HO,528347193.0,4931.0,GONDI,1.0
HINDI,HO,528347193.0,4931.0,KURUKH/ORAON ,13.0
HINDI,HO,528347193.0,4931.0,MUNDA,3.0
HINDI,HO,528347193.0,4931.0,MUNDARI ,69.0
HINDI,KABUI,528347193.0,37.0,MANIPURI ,12.0
HINDI,KABUI,528347193.0,37.0,KUKI,1.0
HINDI,KARBI/MIKIR,528347193.0,125.0,ASSAMESE,59.0
HINDI,KARBI/MIKIR,528347193.0,125.0,BENGALI ,3.0
HINDI,KARBI/MIKIR,528347193.0,125.0,BODO ,2.0
HINDI,KARBI/MIKIR,528347193.0,125.0,SANTALI ,1.0
HINDI,KARBI/MIKIR,528347193.0,125.0,ENGLISH ,5.0
HINDI,KARBI/MIKIR,528347193.0,125.0,GARO ,1.0
HINDI,KARBI/MIKIR,528347193.0,125.0,MIRI/MISHING,1.0
HINDI,KHANDESHI,528347193.0,22138.0,BENGALI ,2.0
HINDI,KHANDESHI,528347193.0,22138.0,DOGRI ,6.0
HINDI,KHANDESHI,528347193.0,22138.0,GUJARATI,20.0
HINDI,KHANDESHI,528347193.0,22138.0,KANNADA,1.0
HINDI,KHANDESHI,528347193.0,22138.0,KASHMIRI ,13.0
HINDI,KHANDESHI,528347193.0,22138.0,MARATHI ,9270.0
HINDI,KHANDESHI,528347193.0,22138.0,NEPALI ,1.0
HINDI,KHANDESHI,528347193.0,22138.0,PUNJABI ,5.0
HINDI,KHANDESHI,528347193.0,22138.0,SANSKRIT ,3.0
HINDI,KHANDESHI,528347193.0,22138.0,URDU,201.0
HINDI,KHANDESHI,528347193.0,22138.0,BHILI/BHILODI ,8.0
HINDI,KHANDESHI,528347193.0,22138.0,ENGLISH ,81.0
HINDI,KHARIA,528347193.0,7676.0,ASSAMESE,5.0
HINDI,KHARIA,528347193.0,7676.0,BENGALI ,16.0
HINDI,KHARIA,528347193.0,7676.0,KONKANI,2.0
HINDI,KHARIA,528347193.0,7676.0,MAITHILI ,1.0
HINDI,KHARIA,528347193.0,7676.0,MARATHI ,4.0
HINDI,KHARIA,528347193.0,7676.0,NEPALI ,1.0
HINDI,KHARIA,528347193.0,7676.0,ODIA ,185.0
HINDI,KHARIA,528347193.0,7676.0,PUNJABI ,4.0
HINDI,KHARIA,528347193.0,7676.0,SANTALI ,5.0
HINDI,KHARIA,528347193.0,7676.0,ENGLISH ,144.0
HINDI,KHARIA,528347193.0,7676.0,KISAN ,5.0
HINDI,KHARIA,528347193.0,7676.0,KURUKH/ORAON ,12.0
HINDI,KHARIA,528347193.0,7676.0,MUNDA,9.0
HINDI,KHARIA,528347193.0,7676.0,MUNDARI ,24.0
HINDI,KHASI,528347193.0,1541.0,ASSAMESE,28.0
HINDI,KHASI,528347193.0,1541.0,BENGALI ,45.0
HINDI,KHASI,528347193.0,1541.0,MARATHI ,3.0
HINDI,KHASI,528347193.0,1541.0,NEPALI ,136.0
HINDI,KHASI,528347193.0,1541.0,PUNJABI ,1.0
HINDI,KHASI,528347193.0,1541.0,SANSKRIT ,1.0
HINDI,KHASI,528347193.0,1541.0,URDU,3.0
HINDI,KHASI,528347193.0,1541.0,ENGLISH ,284.0
HINDI,KHASI,528347193.0,1541.0,GARO ,8.0
HINDI,KHASI,528347193.0,1541.0,HMAR,3.0
HINDI,KHASI,528347193.0,1541.0,LUSHAI/MIZO ,1.0
HINDI,KHEZHA,528347193.0,32.0,MANIPURI ,3.0
HINDI,KHEZHA,528347193.0,32.0,ENGLISH ,1.0
HINDI,KHIEMNUNGAN,528347193.0,6.0,ASSAMESE,3.0
HINDI,KHIEMNUNGAN,528347193.0,6.0,ENGLISH ,2.0
HINDI,KHOND/KONDH,528347193.0,16.0,ODIA ,4.0
HINDI,KHOND/KONDH,528347193.0,16.0,TELUGU ,2.0
HINDI,KHOND/KONDH,528347193.0,16.0,ENGLISH ,3.0
HINDI,KINNAURI,528347193.0,382.0,GUJARATI,1.0
HINDI,KINNAURI,528347193.0,382.0,PUNJABI ,1.0
HINDI,KINNAURI,528347193.0,382.0,URDU,1.0
HINDI,KINNAURI,528347193.0,382.0,ENGLISH ,65.0
HINDI,KISAN,528347193.0,159.0,GUJARATI,1.0
HINDI,KISAN,528347193.0,159.0,ODIA ,62.0
HINDI,KISAN,528347193.0,159.0,KHARIA ,3.0
HINDI,KISAN,528347193.0,159.0,MUNDA,3.0
HINDI,KODA/KORA,528347193.0,34.0,BENGALI ,1.0
HINDI,KODA/KORA,528347193.0,34.0,ENGLISH ,1.0
HINDI,KODA/KORA,528347193.0,34.0,KURUKH/ORAON ,1.0
HINDI,KOLAMI,528347193.0,27.0,KANNADA,1.0
HINDI,KOLAMI,528347193.0,27.0,MARATHI ,2.0
HINDI,KOLAMI,528347193.0,27.0,ENGLISH ,2.0
HINDI,KONDA,528347193.0,66.0,TELUGU ,1.0
HINDI,KONDA,528347193.0,66.0,ENGLISH ,11.0
HINDI,KONYAK,528347193.0,13.0,ASSAMESE,1.0
HINDI,KORKU,528347193.0,11551.0,BENGALI ,3.0
HINDI,KORKU,528347193.0,11551.0,GUJARATI,141.0
HINDI,KORKU,528347193.0,11551.0,MARATHI ,452.0
HINDI,KORKU,528347193.0,11551.0,PUNJABI ,2.0
HINDI,KORKU,528347193.0,11551.0,SANSKRIT ,13.0
HINDI,KORKU,528347193.0,11551.0,SINDHI,2.0
HINDI,KORKU,528347193.0,11551.0,URDU,4.0
HINDI,KORKU,528347193.0,11551.0,ENGLISH ,42.0
HINDI,KORKU,528347193.0,11551.0,GONDI,301.0
HINDI,KORKU,528347193.0,11551.0,LAHNDA ,1.0
HINDI,KORWA,528347193.0,723.0,BENGALI ,2.0
HINDI,KORWA,528347193.0,723.0,MARATHI ,4.0
HINDI,KORWA,528347193.0,723.0,ODIA ,1.0
HINDI,KORWA,528347193.0,723.0,PUNJABI ,1.0
HINDI,KORWA,528347193.0,723.0,ENGLISH ,4.0
HINDI,KORWA,528347193.0,723.0,GONDI,5.0
HINDI,KOYA,528347193.0,104.0,BENGALI ,15.0
HINDI,KOYA,528347193.0,104.0,KANNADA,1.0
HINDI,KOYA,528347193.0,104.0,ODIA ,26.0
HINDI,KOYA,528347193.0,104.0,TELUGU ,7.0
HINDI,KOYA,528347193.0,104.0,ENGLISH ,1.0
HINDI,KOYA,528347193.0,104.0,HALABI,4.0
HINDI,KUI,528347193.0,17.0,ODIA ,1.0
HINDI,KUKI,528347193.0,25.0,BENGALI ,1.0
HINDI,KUKI,528347193.0,25.0,LUSHAI/MIZO ,1.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,ASSAMESE,14.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,BENGALI ,357.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,GUJARATI,8.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,KONKANI,3.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,MARATHI ,14.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,NEPALI ,51.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,ODIA ,1024.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,PUNJABI ,31.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,SANSKRIT ,22.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,SANTALI ,21.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,SINDHI,1.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,TAMIL ,1.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,URDU,28.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,ADI ,16.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,BHOTIA ,1.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,ENGLISH ,2489.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,GONDI,3.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,HALABI,1.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,HO,10.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,KHARIA ,14.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,KORWA ,5.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,LIANGMEI ,7.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,MUNDA,42.0
HINDI,KURUKH/ORAON,528347193.0,110065.0,MUNDARI ,273.0
HINDI,LADAKHI,528347193.0,804.0,KASHMIRI ,1.0
HINDI,LADAKHI,528347193.0,804.0,PUNJABI ,1.0
HINDI,LADAKHI,528347193.0,804.0,URDU,6.0
HINDI,LADAKHI,528347193.0,804.0,ENGLISH ,13.0
HINDI,LAHAULI,528347193.0,56.0,ENGLISH ,10.0
HINDI,LAHNDA,528347193.0,6241.0,BENGALI ,1.0
HINDI,LAHNDA,528347193.0,6241.0,DOGRI ,26.0
HINDI,LAHNDA,528347193.0,6241.0,GUJARATI,1.0
HINDI,LAHNDA,528347193.0,6241.0,KANNADA,3.0
HINDI,LAHNDA,528347193.0,6241.0,KASHMIRI ,1.0
HINDI,LAHNDA,528347193.0,6241.0,MARATHI ,10.0
HINDI,LAHNDA,528347193.0,6241.0,ODIA ,1.0
HINDI,LAHNDA,528347193.0,6241.0,PUNJABI ,630.0
HINDI,LAHNDA,528347193.0,6241.0,SANSKRIT ,2.0
HINDI,LAHNDA,528347193.0,6241.0,SINDHI,3.0
HINDI,LAHNDA,528347193.0,6241.0,TELUGU ,5.0
HINDI,LAHNDA,528347193.0,6241.0,URDU,35.0
HINDI,LAHNDA,528347193.0,6241.0,ARABIC/ARBI ,1.0
HINDI,LAHNDA,528347193.0,6241.0,ENGLISH ,681.0
HINDI,LAHNDA,528347193.0,6241.0,GONDI,1.0
HINDI,LAKHER,528347193.0,52.0,GUJARATI,1.0
HINDI,LAKHER,528347193.0,52.0,MALAYALAM,1.0
HINDI,LAKHER,528347193.0,52.0,SANSKRIT ,1.0
HINDI,LAKHER,528347193.0,52.0,URDU,2.0
HINDI,LAKHER,528347193.0,52.0,ENGLISH ,5.0
HINDI,LAKHER,528347193.0,52.0,LUSHAI/MIZO ,13.0
HINDI,LALUNG,528347193.0,21.0,ENGLISH ,1.0
HINDI,LEPCHA,528347193.0,14.0,NEPALI ,2.0
HINDI,LEPCHA,528347193.0,14.0,ENGLISH ,1.0
HINDI,LOTHA,528347193.0,66.0,ASSAMESE,24.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,ASSAMESE,6.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,BENGALI ,91.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,MANIPURI ,3.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,MARATHI ,2.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,NEPALI ,21.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,SANTALI ,1.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,ENGLISH ,178.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,LAKHER,22.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,MOGH ,1.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,PAWI ,1.0
HINDI,LUSHAI/MIZO,528347193.0,1625.0,ZOU ,1.0
HINDI,MALTO,528347193.0,273.0,BENGALI ,30.0
HINDI,MALTO,528347193.0,273.0,SANTALI ,45.0
HINDI,MALTO,528347193.0,273.0,ENGLISH ,5.0
HINDI,MAO,528347193.0,249.0,BENGALI ,1.0
HINDI,MAO,528347193.0,249.0,GUJARATI,1.0
HINDI,MAO,528347193.0,249.0,KASHMIRI ,1.0
HINDI,MAO,528347193.0,249.0,MANIPURI ,16.0
HINDI,MAO,528347193.0,249.0,PUNJABI ,3.0
HINDI,MAO,528347193.0,249.0,ENGLISH ,47.0
HINDI,MARAM,528347193.0,6.0,MANIPURI ,1.0
HINDI,MARAM,528347193.0,6.0,ENGLISH ,2.0
HINDI,MIRI/MISHING,528347193.0,158.0,ASSAMESE,85.0
HINDI,MIRI/MISHING,528347193.0,158.0,NEPALI ,1.0
HINDI,MIRI/MISHING,528347193.0,158.0,ENGLISH ,1.0
HINDI,MISHMI,528347193.0,81.0,ASSAMESE,2.0
HINDI,MISHMI,528347193.0,81.0,MARATHI ,1.0
HINDI,MISHMI,528347193.0,81.0,NEPALI ,1.0
HINDI,MISHMI,528347193.0,81.0,ENGLISH ,3.0
HINDI,MOGH,528347193.0,19.0,PUNJABI ,1.0
HINDI,MOGH,528347193.0,19.0,ENGLISH ,8.0
HINDI,MUNDA,528347193.0,5036.0,ASSAMESE,167.0
HINDI,MUNDA,528347193.0,5036.0,BENGALI ,30.0
HINDI,MUNDA,528347193.0,5036.0,BODO ,6.0
HINDI,MUNDA,528347193.0,5036.0,GUJARATI,5.0
HINDI,MUNDA,528347193.0,5036.0,MARATHI ,7.0
HINDI,MUNDA,528347193.0,5036.0,NEPALI ,15.0
HINDI,MUNDA,528347193.0,5036.0,ODIA ,652.0
HINDI,MUNDA,528347193.0,5036.0,PUNJABI ,5.0
HINDI,MUNDA,528347193.0,5036.0,SANSKRIT ,6.0
HINDI,MUNDA,528347193.0,5036.0,SANTALI ,5.0
HINDI,MUNDA,528347193.0,5036.0,TELUGU ,1.0
HINDI,MUNDA,528347193.0,5036.0,ENGLISH ,128.0
HINDI,MUNDA,528347193.0,5036.0,HO,2.0
HINDI,MUNDA,528347193.0,5036.0,KHARIA ,23.0
HINDI,MUNDA,528347193.0,5036.0,KISAN ,52.0
HINDI,MUNDA,528347193.0,5036.0,KORWA ,4.0
HINDI,MUNDA,528347193.0,5036.0,KURUKH/ORAON ,38.0
HINDI,MUNDA,528347193.0,5036.0,SAVARA,1.0
HINDI,MUNDARI,528347193.0,47486.0,ASSAMESE,41.0
HINDI,MUNDARI,528347193.0,47486.0,BENGALI ,447.0
HINDI,MUNDARI,528347193.0,47486.0,GUJARATI,1.0
HINDI,MUNDARI,528347193.0,47486.0,KANNADA,1.0
HINDI,MUNDARI,528347193.0,47486.0,MAITHILI ,20.0
HINDI,MUNDARI,528347193.0,47486.0,MALAYALAM,1.0
HINDI,MUNDARI,528347193.0,47486.0,MARATHI ,1.0
HINDI,MUNDARI,528347193.0,47486.0,NEPALI ,8.0
HINDI,MUNDARI,528347193.0,47486.0,ODIA ,109.0
HINDI,MUNDARI,528347193.0,47486.0,PUNJABI ,18.0
HINDI,MUNDARI,528347193.0,47486.0,SANTALI ,57.0
HINDI,MUNDARI,528347193.0,47486.0,TAMIL ,4.0
HINDI,MUNDARI,528347193.0,47486.0,URDU,2.0
HINDI,MUNDARI,528347193.0,47486.0,ENGLISH ,905.0
HINDI,MUNDARI,528347193.0,47486.0,HO,64.0
HINDI,MUNDARI,528347193.0,47486.0,KHARIA ,31.0
HINDI,MUNDARI,528347193.0,47486.0,KURUKH/ORAON ,219.0
HINDI,MUNDARI,528347193.0,47486.0,MUNDA,4.0
HINDI,NICOBARESE,528347193.0,19.0,TAMIL ,1.0
HINDI,NICOBARESE,528347193.0,19.0,ENGLISH ,5.0
HINDI,NISSI/DAFLA,528347193.0,870.0,ASSAMESE,14.0
HINDI,NISSI/DAFLA,528347193.0,870.0,NEPALI ,3.0
HINDI,NISSI/DAFLA,528347193.0,870.0,SANSKRIT ,3.0
HINDI,NISSI/DAFLA,528347193.0,870.0,TELUGU ,1.0
HINDI,NISSI/DAFLA,528347193.0,870.0,URDU,1.0
HINDI,NISSI/DAFLA,528347193.0,870.0,ADI ,1.0
HINDI,NISSI/DAFLA,528347193.0,870.0,ENGLISH ,31.0
HINDI,NISSI/DAFLA,528347193.0,870.0,TANGSA,1.0
HINDI,NOCTE,528347193.0,8.0,ASSAMESE,2.0
HINDI,NOCTE,528347193.0,8.0,TANGSA,1.0
HINDI,PAITE,528347193.0,50.0,MANIPURI ,6.0
HINDI,PAITE,528347193.0,50.0,ENGLISH ,5.0
HINDI,PAITE,528347193.0,50.0,LUSHAI/MIZO ,1.0
HINDI,PAITE,528347193.0,50.0,THADO ,1.0
HINDI,PARJI,528347193.0,323.0,ODIA ,9.0
HINDI,PARJI,528347193.0,323.0,ENGLISH ,3.0
HINDI,PARJI,528347193.0,323.0,GONDI,200.0
HINDI,PARJI,528347193.0,323.0,HALABI,17.0
HINDI,PHOM,528347193.0,2.0,ENGLISH ,1.0
HINDI,POCHURY,528347193.0,35.0,ASSAMESE,4.0
HINDI,POCHURY,528347193.0,35.0,TAMIL ,1.0
HINDI,POCHURY,528347193.0,35.0,ENGLISH ,1.0
HINDI,RABHA,528347193.0,162.0,ASSAMESE,8.0
HINDI,RABHA,528347193.0,162.0,BENGALI ,4.0
HINDI,RABHA,528347193.0,162.0,BODO ,2.0
HINDI,RABHA,528347193.0,162.0,GUJARATI,9.0
HINDI,RABHA,528347193.0,162.0,MARATHI ,1.0
HINDI,RABHA,528347193.0,162.0,NEPALI ,1.0
HINDI,RABHA,528347193.0,162.0,PUNJABI ,1.0
HINDI,RABHA,528347193.0,162.0,ENGLISH ,2.0
HINDI,SANGTAM,528347193.0,22.0,ASSAMESE,12.0
HINDI,SANGTAM,528347193.0,22.0,ENGLISH ,1.0
HINDI,SANGTAM,528347193.0,22.0,YIMCHUNGRE,2.0
HINDI,SAVARA,528347193.0,106.0,ASSAMESE,1.0
HINDI,SAVARA,528347193.0,106.0,BENGALI ,4.0
HINDI,SAVARA,528347193.0,106.0,ENGLISH ,17.0
HINDI,SEMA,528347193.0,7.0,ASSAMESE,1.0
HINDI,SEMA,528347193.0,7.0,BODO ,1.0
HINDI,TAMANG,528347193.0,6.0,NEPALI ,1.0
HINDI,TANGKHUL,528347193.0,47.0,MANIPURI ,7.0
HINDI,TANGKHUL,528347193.0,47.0,ARABIC/ARBI ,2.0
HINDI,TANGKHUL,528347193.0,47.0,ENGLISH ,1.0
HINDI,TANGSA,528347193.0,44.0,ASSAMESE,7.0
HINDI,TANGSA,528347193.0,44.0,ENGLISH ,10.0
HINDI,THADO,528347193.0,81.0,MANIPURI ,19.0
HINDI,THADO,528347193.0,81.0,ENGLISH ,6.0
HINDI,THADO,528347193.0,81.0,KUKI,1.0
HINDI,THADO,528347193.0,81.0,PAITE,2.0
HINDI,THADO,528347193.0,81.0,ZOU ,1.0
HINDI,TIBETAN,528347193.0,813.0,BENGALI ,2.0
HINDI,TIBETAN,528347193.0,813.0,MARATHI ,1.0
HINDI,TIBETAN,528347193.0,813.0,NEPALI ,9.0
HINDI,TIBETAN,528347193.0,813.0,PUNJABI ,3.0
HINDI,TIBETAN,528347193.0,813.0,SANSKRIT ,1.0
HINDI,TIBETAN,528347193.0,813.0,BHOTIA ,1.0
HINDI,TIBETAN,528347193.0,813.0,ENGLISH ,167.0
HINDI,TIBETAN,528347193.0,813.0,MONPA ,4.0
HINDI,TRIPURI,528347193.0,191.0,BENGALI ,41.0
HINDI,TRIPURI,528347193.0,191.0,GUJARATI,6.0
HINDI,TRIPURI,528347193.0,191.0,URDU,1.0
HINDI,TRIPURI,528347193.0,191.0,ENGLISH ,6.0
HINDI,TULU,528347193.0,4900.0,BENGALI ,3.0
HINDI,TULU,528347193.0,4900.0,GUJARATI,7.0
HINDI,TULU,528347193.0,4900.0,KANNADA,581.0
HINDI,TULU,528347193.0,4900.0,KONKANI,8.0
HINDI,TULU,528347193.0,4900.0,MAITHILI ,1.0
HINDI,TULU,528347193.0,4900.0,MALAYALAM,33.0
HINDI,TULU,528347193.0,4900.0,MARATHI ,206.0
HINDI,TULU,528347193.0,4900.0,PUNJABI ,1.0
HINDI,TULU,528347193.0,4900.0,SANSKRIT ,2.0
HINDI,TULU,528347193.0,4900.0,TAMIL ,7.0
HINDI,TULU,528347193.0,4900.0,TELUGU ,11.0
HINDI,TULU,528347193.0,4900.0,URDU,10.0
HINDI,TULU,528347193.0,4900.0,ARABIC/ARBI ,4.0
HINDI,TULU,528347193.0,4900.0,BHILI/BHILODI ,4.0
HINDI,TULU,528347193.0,4900.0,COORGI/KODAGU ,1.0
HINDI,TULU,528347193.0,4900.0,ENGLISH ,383.0
HINDI,VAIPHEI,528347193.0,15.0,ASSAMESE,1.0
HINDI,VAIPHEI,528347193.0,15.0,SANSKRIT ,1.0
HINDI,VAIPHEI,528347193.0,15.0,ENGLISH ,1.0
HINDI,VAIPHEI,528347193.0,15.0,GANGTE ,1.0
HINDI,VAIPHEI,528347193.0,15.0,PAITE,1.0
HINDI,WANCHO,528347193.0,11.0,ASSAMESE,3.0
HINDI,YIMCHUNGRE,528347193.0,3.0,ASSAMESE,3.0
KANNADA,ASSAMESE,43706512.0,176.0,HINDI ,70.0
KANNADA,ASSAMESE,43706512.0,176.0,MARATHI ,1.0
KANNADA,ASSAMESE,43706512.0,176.0,TAMIL ,1.0
KANNADA,ASSAMESE,43706512.0,176.0,TELUGU ,1.0
KANNADA,ASSAMESE,43706512.0,176.0,ENGLISH ,20.0
KANNADA,BENGALI,43706512.0,3838.0,HINDI ,756.0
KANNADA,BENGALI,43706512.0,3838.0,MALAYALAM,8.0
KANNADA,BENGALI,43706512.0,3838.0,MARATHI ,9.0
KANNADA,BENGALI,43706512.0,3838.0,ODIA ,49.0
KANNADA,BENGALI,43706512.0,3838.0,PUNJABI ,1.0
KANNADA,BENGALI,43706512.0,3838.0,TAMIL ,32.0
KANNADA,BENGALI,43706512.0,3838.0,TELUGU ,121.0
KANNADA,BENGALI,43706512.0,3838.0,URDU,3.0
KANNADA,BENGALI,43706512.0,3838.0,COORGI/KODAGU ,2.0
KANNADA,BENGALI,43706512.0,3838.0,ENGLISH ,142.0
KANNADA,BENGALI,43706512.0,3838.0,TULU ,10.0
KANNADA,GUJARATI,43706512.0,7782.0,BENGALI ,1.0
KANNADA,GUJARATI,43706512.0,7782.0,HINDI ,2145.0
KANNADA,GUJARATI,43706512.0,7782.0,KONKANI,2.0
KANNADA,GUJARATI,43706512.0,7782.0,MALAYALAM,8.0
KANNADA,GUJARATI,43706512.0,7782.0,MARATHI ,202.0
KANNADA,GUJARATI,43706512.0,7782.0,PUNJABI ,2.0
KANNADA,GUJARATI,43706512.0,7782.0,SANSKRIT ,5.0
KANNADA,GUJARATI,43706512.0,7782.0,SINDHI,2.0
KANNADA,GUJARATI,43706512.0,7782.0,TAMIL ,28.0
KANNADA,GUJARATI,43706512.0,7782.0,TELUGU ,28.0
KANNADA,GUJARATI,43706512.0,7782.0,URDU,25.0
KANNADA,GUJARATI,43706512.0,7782.0,BHILI/BHILODI ,2.0
KANNADA,GUJARATI,43706512.0,7782.0,ENGLISH ,550.0
KANNADA,GUJARATI,43706512.0,7782.0,TULU ,14.0
KANNADA,HINDI,43706512.0,2042229.0,ASSAMESE,48.0
KANNADA,HINDI,43706512.0,2042229.0,BENGALI ,431.0
KANNADA,HINDI,43706512.0,2042229.0,DOGRI ,1.0
